docId,clinicId,netCode,facilityName,facilityType,line1,line2,city,state,zip,proximity,phone,fax,email,website,amenities,classes,gender,acceptingNewMembers,enrolled,ashAcceptsFeeStatusSID,isActiveOptionsInstructor,doesNotParticipateInAllHealthPlans,activeOptionsInstructorClasses,displayExerciseClasses,minimumAge,hasGuestPass
1298265,429992,0,Physical Therapy Consultants,Fitness Club,139 Main St NW,,Bethel,MN,55005,4.58,7632698051,7632698053 ,jgiese@physicaltherapyptc.com,www.physicaltherapyptc.com,"Cardiovascular Equipment,Massage Therapy,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 16 with guardian),True
1189972,338719,0,Northfield Area Family YMCA,Fitness Club,1501 Honey Locust Dr,,Northfield,MN,55057,1.46,5076450088,5076458188 ,lyn@northfieldymca.org,www.northfieldymca.org,"Aquatics,Basketball,Cardiovascular Equipment,Childcare,Dance,Locker Facilities,Personal Training,Pickleball,Pilates,Pool,Running/Walking Track,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1154250,302430,0,FiftyNorth Senior Center,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",1651 Jefferson Pkwy,,Northfield,MN,55057,2.42,5076643700,5076643720 ,jackie.johnson@fiftynorth.org,http://www.fiftynorth.org,"Aquatics,Cafe,Cardiovascular Equipment,Dance,Locker Facilities,Massage Therapy,Personal Training,Pickleball,Pilates,Pool,Sauna,Strength Training Equipment,Tai Chi,Whirlpool,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 3 with guardian),True
1198421,387940,0,Instructor:  Live 2 B Healthy,ActiveOptions Instructor,805 Forest Ave,,Northfield,MN,55057,2.92,9527151239,,cbergsholm@live2bhealthy.com,www.live2bhealthy.com,,,Coed,True,False,NoFeeRequired,True,True,"[{'className': 'Live 2 B Healthy® Strength & Balance', 'classTimes': ['Monday, 10:15 am - 11:15 am', 'Wednesday, 10:15 am - 11:15 am', 'Friday, 10:15 am - 11:15 am']}]",False,18 (or 18 with guardian),True
1105510,258613,0,Anytime Fitness - Northfield - Club 1446,Fitness Club,618 Division St S,,Northfield,MN,55057,3.15,5076500010,,northfield@anytimefitness.com,https://www.anytimefitness.com/gyms/85/northfield-mn-55057/,"Cardiovascular Equipment,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 12 with guardian),True
1301051,432616,0,St John's Lutheran - Northfield SAIL,"Exercise Center
At least 1 Silver&Fit Exercise Class/Week",500 3rd St W,,Northfield,MN,55057,3.16,5074501518,,mmaas@ccsomn.org,www.ccsomn.org,,,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 18 with guardian),True
1112342,244498,0,Fitness in Motion,Fitness Club,200 8th Ave NW,Ste 3,Faribault,MN,55021,0.26,5073341823,5073341824 ,muscleteam@yahoo.com,http://www.faribaultchiropractors.com/index.php?p=321489,"Cardiovascular Equipment,Massage Therapy,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1120096,254490,0,City of Faribault Parks & Recreation Fitness Center,Fitness Club,15 Division St W,,Faribault,MN,55021,0.56,5073342064,5073341523 ,ppeanasky@ci.faribault.mn.us,http://www.faribault.org/217/Community-Center,"Aquatics,Basketball,Cardiovascular Equipment,Locker Facilities,Personal Training,Pickleball,Pilates,Pool,Racquetball,Sauna,Strength Training Equipment,Tai Chi,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1154020,302093,0,Fit for Life by Sheila Rolling,Fitness Club,1400 Cannon Cir,Ste 6,Faribault,MN,55021,0.86,5073335430,5073334661 ,sheilarolling68@hotmail.com,www.fitforlifemn.com,"Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 13 with guardian),True
1105268,237392,0,Anytime Fitness - Faribault - Club 1447,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",1620 17th St NW,,Faribault,MN,55021,1.21,5073313434,,Faribault@anytimefitness.com,www.anytimefitness.com/gyms/416/Faribault-MN-55021,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1113562,246495,0,Forest Lake Area School District Pool,Exercise Center,943 9th Ave SW,,Forest Lake,MN,55025,0.96,6519828746,6519828798 ,,https://www.flaschools.org/Page/582,"Locker Facilities,Pool",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105278,237402,0,Anytime Fitness - Forest Lake - Club 1616,Fitness Club,1432 Lake St S,,Forest Lake,MN,55025,1.21,6519824583,6519824588 ,ForestLake@anytimefitness.com,https://www.anytimefitness.com/gyms/36/forest-lake-mn-55025/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1106824,239606,0,Snap Fitness - Club 845,Fitness Club,56 E Broadway Ave,STE 100,Forest Lake,MN,55025,1.76,6514643234,,forestlakemn@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1115857,332348,0,Forest Lake YMCA,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",19845 Forest Rd N,,Forest Lake,MN,55025,1.82,6512592133,,Linda.Crosson@ymcamn.org,https://www.ymcamn.org/locations/forest_lake_ymca,"Aquatics,Basketball,Cardiovascular Equipment,Childcare,Cycling Classes,Dance,Kickboxing,Locker Facilities,Personal Training,Pickleball,Pilates,Pool,Running/Walking Track,Sauna,Strength Training Equipment,Tai Chi,Whirlpool,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,True,,False,Information not available,True
1132554,277538,0,Anytime Fitness - Pine City - Club 1063,Fitness Club,925 Main St S,,Pine City,MN,55063,1.35,3206298987,,pinecitymn@anytimefitness.com,https://www.anytimefitness.com/gyms/2829/pine-city-mn-55063/,"Cardiovascular Equipment,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1079964,202921,0,Snap Fitness - Club 62,Fitness Club,356 S Saint Croix Trl,,Lakeland,MN,55043,3.64,6514365481,,lakeland@snapfitness.com,http://www.snapfitness.com/lakeland,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 14 with guardian),True
1100440,228327,0,Anytime Fitness - Woodbury - Club 1794,Fitness Club,1125 Woodbury Dr,,Woodbury,MN,55129,4.61,6519981099,,woodbury@anytimefitness.com,https://www.anytimefitness.com/gyms/198/Woodbury-MN-55129/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1200039,349759,0,Instructor:  Live 2 B Healthy,ActiveOptions Instructor,901 16th St W,,Hastings,MN,55033,0.61,6517058234,,jdapavel@msn.com,www.live2bhealthy.com,,,Coed,True,False,NoFeeRequired,True,True,"[{'className': 'Live 2 B Healthy® Strength & Balance', 'classTimes': ['Monday, 10:30 am - 11:30 am', 'Wednesday, 10:30 am - 11:30 am', 'Friday, 10:30 am - 11:30 am']}]",False,18 (or 18 with guardian),True
1189994,338744,0,Life thru Fitness,Fitness Club,117 3rd St W,,Hastings,MN,55033,0.86,6513383737,,amy@lifethrufitness.com,www.lifethrufitness.com,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 13 with guardian),True
1114035,292574,0,Hastings Area Senior Citizen Center,Exercise Center,310 River St,,Hastings,MN,55033,1.10,6514807689,6514807680 ,lthrush@hastings.k12.mm.us,https://hastingscommunityed.com/seniors/,"Massage Therapy,Pickleball,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1079958,202915,0,Snap Fitness - Club 10,Fitness Club,275 33rd St W,Ste B,Hastings,MN,55033,1.21,6514389309,,hastings@snapfitness.com,http://www.snapfitness.com/hastings,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1105327,285777,0,Anytime Fitness - Hastings - Club 1422,Fitness Club,1355 S Frontage Rd,,Hastings,MN,55033,1.48,6514388818,,HastingsMN@anytimefitness.com,https://www.anytimefitness.com/gyms/892/Hastings-MN-55033/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1080126,203071,0,Snap Fitness - Club 197,Fitness Club,1435 N Acres Rd,,Prescott,WI,54021,3.68,7152625003,,prescottwi@snapfitness.com,http://www.snapfitness.com/prescott,"Cardiovascular Equipment,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1217191,361350,0,Body Works,Fitness Club,1380 N Acres Rd,Ste B,Prescott,WI,54021,3.79,7632341192,,staff@bodyworksprescott.com,www.bodyworksprescott.com,"Cardiovascular Equipment,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1115338,249224,0,Snap Fitness - Club 1074,Fitness Club,12715 LAKE BLVD,,Lindstrom,MN,55045,3.08,6512572348,,lindstrommn@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1156872,306165,0,St. Croix Regional Medical Center Wellness,Fitness Club,12375 Lindstrom Ln,,Lindstrom,MN,55045,3.27,7154830337,6512133213 ,jill.bednar@scrmc.org,http://scrmc.org/services/health-and-wellness,"Cardiovascular Equipment,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pilates,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105176,237300,0,Anytime Fitness - 1617,Fitness Club,11183 Lake Blvd,,Chisago City,MN,55013,4.82,6512571901,,chisago@anytimefitness.com,www.anytimefitness.com/gyms/146/Chisago-City-MN-55013,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 12 with guardian),True
1120698,255248,0,Anytime Fitness - Circle Pines - Club 1994,Fitness Club,552 & 554 Lilac St,,Circle Pines,MN,55014,0.85,6517847033,,LinoLakesMN@anytimefitness.com,www.anytimefitness.com/gyms/2520/Lino-Lakes-MN-55014,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1281485,416075,0,Snap Fitness - Blaine Pheasant Ridge - Club 2057,Fitness Club,4325 Pheasant Ridge Dr NE,Ste 508-510,Blaine,MN,55449,1.74,7633077627,,blainepheasantridge@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1079966,202923,0,Snap Fitness - Club 4,Fitness Club,6511 Ware Rd,Ste 120,Lino Lakes,MN,55014,2.55,6514159628,,linolakes@snapfitness.com,http://www.snapfitness.com/linolakes,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1263505,398738,0,Endurance Fitness of MN,Fitness Club,9157 S Highway Dr,,Circle Pines,MN,55014,3.43,7632089184,,getfit@endurancefitnessofmn.com,www.endurancefitnessofmn.com,"Cardiovascular Equipment,Childcare,Dance,Kickboxing,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 1 with guardian),True
1204199,426555,0,Wholesome Health Club - Centerville,Fitness Club,1871 Main St,,Centerville,MN,55038,4.28,6512435209,,wholesomehealthmn@gmail.com,http://www.wholesomehealthmn.com/centerville/,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,15 (or 15 with guardian),True
1186682,335748,0,Anytime Fitness - Shoreview - Club 4906,Fitness Club,5922 Lexington Ave N,,Shoreview,MN,55126,4.44,6513935894,,shoreviewmn@anytimefitness.com,https://www.anytimefitness.com/gyms/3713/shoreview-mn-55126/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 16 with guardian),True
1079933,279110,0,Snap Fitness - Club 23,Fitness Club,10950 Club West Pkwy,Ste 200 & 210,Blaine,MN,55449,4.92,7638623324,,blaine@snapfitness.com,http://www.snapfitness.com/blaine,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1279693,414102,0,M-POWER Wellness Center,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",10720 282nd St,,Chisago City,MN,55013,0.50,6512577957,6512577943 ,rmckenzie@monarchmn.com,,"Cafe,Cardiovascular Equipment,Locker Facilities,Massage Therapy,Personal Training,Pool,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,35 (or 18 with guardian),True
1121353,335602,0,Snap Fitness - Cannon Falls - Club 1152,Fitness Club,31270 64th Ave Path,,Cannon Falls,MN,55009,1.72,5072638326,,cannonfallsmn@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1154601,404677,0,Mayo Clinic Health System - Cannon Falls,Fitness Club,32021 County 24 Blvd,,Cannon Falls,MN,55009,1.75,5072639840,5072639647 ,cawellnesscenter@mayo.edu,https://mayoclinichealthsystem.org/locations/cannon-falls/wellness-center,"Cafe,Cardiovascular Equipment,HydroMassage,Personal Training,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 18 with guardian),True
1105377,308836,0,"Anytime Fitness - Lakeville, MN (17811 Kenwood Trail) - Club 1791",Fitness Club,17811 Kenwood Trl,,Lakeville,MN,55044,1.45,9529858888,,Lakeville@anytimefitness.com,https://www.anytimefitness.com/gyms/1669/Lakeville-MN-55044/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 16 with guardian),True
1208215,358897,0,Lakeville Heritage Center,Exercise Center,20110 Holyoke Ave,,Lakeville,MN,55044,1.73,9529854620,,rbrekken@lakevillemn.gov,www.lakevilleheritagecenter.com,"Cardiovascular Equipment,Locker Facilities,Tai Chi,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1159156,309434,0,Walker Methodist - Highview Hills,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",20150 Highview Ave,,Lakeville,MN,55044,1.92,6128278419,9529857271 ,wwc@walkermethodist.org,https://www.walkermethodist.org/living-options-programs/fitness-center,"Personal Training,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,50 (or 50 with guardian),True
1189250,337999,0,HealthWorks Fitness For Women,Gender-Specific Fitness Center,17470 Glacier Way,,Lakeville,MN,55044,2.16,9528072066,,gaillef@hotmail.com,www.healthworksmn.com,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Yoga,Zumba",,Female Only,True,False,NoFeeRequired,False,False,,False,18 (or 16 with guardian),True
1080018,288149,0,Snap Fitness - Lakeville - Club 299,Fitness Club,7409 179th St,,Lakeville,MN,55044,2.44,9529979753,,lakeville@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1079939,267799,0,Snap Fitness Burnsville - 50,Fitness Club,1024 County Road 42 E,,Burnsville,MN,55337,4.13,9527361348,,burnsville@snapfitness.com,https://www.snapfitness.com/gyms/burnsville-mn-55337/34,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1079953,202910,0,Snap Fitness - Club 32,Fitness Club,18450 Pilot Knob Rd,,Farmington,MN,55024,4.16,6513448710,,farmington@snapfitness.com,http://www.snapfitness.com/farmington,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1099842,227119,0,Anytime Fitness - Apple Valley - Club 1949,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",6520 150th St W,Ste 100,Apple Valley,MN,55124,4.73,9524320100,,applevalley@anytimefitness.com,https://www.anytimefitness.com/gyms/165/Apple-Valley-MN-55124/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 14 with guardian),True
1303534,435074,0,Aspirus Ontonagon Rehab & Fitness Center,Fitness Club,400 River St,,Ontonagon,MI,49953,1.21,9068846054,9068846040 ,ryon.hokens@aspirus.org,www.aspirus.org,"Cardiovascular Equipment,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 10 with guardian),True
1223849,364735,0,Betabfit Personal Training and Consulting LLC.,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",42 Union St N,,Mora,MN,55051,1.02,6123900765,,betabfit@gmail.com,www.betabfit.com/,"Cardiovascular Equipment,Personal Training,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105474,237598,0,Anytime Fitness - Mora - Club 1848,Fitness Club,901 Forest Ave E,,Mora,MN,55051,1.15,3206796970,,moramn@anytimefitness.com,www.anytimefitness.com/gyms/1572/Mora-MN-55051,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1144036,287911,0,Half Hour Fitness,Gender-Specific Fitness Center,932 Highway 65 S,,Mora,MN,55051,1.84,3206796981,,halfhourfitness@gmail.com,,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,18 (or 12 with guardian),True
1222651,363986,0,Red Wing Area Seniors,Exercise Center,240 Harrison St,Ste 2,Red Wing,MN,55066,0.60,6513272255,,rwasprogram@gmail.com,www.redwingareaseniors.org,"Personal Training,Pilates,Tai Chi,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1252971,387333,0,Women's Fitness Center,"Gender-Specific Fitness Center
At least 2 Silver&Fit Exercise Class/Week",2311 Old West Main St,,Red Wing,MN,55066,0.94,6513889733,,wfcredwing@gmail.com,,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,18 (or 12 with guardian),True
1157289,306787,0,Anytime Fitness - Red Wing - Club 4184,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",124 Tyler Rd,,Red Wing,MN,55066,1.90,6512128396,,RedWingMN@anytimefitness.com,https://www.anytimefitness.com/gyms/3407/red-wing-mn-55066/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1079990,202947,0,Snap Fitness - Club 235,Fitness Club,3257 S Service Dr,,Red Wing,MN,55066,1.97,6513887774,,redwing@snapfitness.com,http://www.snapfitness.com/redwing,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1207744,358755,0,Snap Fitness - Rosemount - Club 1857,N/A,14855 S Robert Trl,,Rosemount,MN,55068,0.78,6513217066,,rosemount@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1105601,339584,0,Anytime Fitness - Rosemount - Club 2201,Fitness Club,2678 149th St W,,Rosemount,MN,55068,1.26,6513224433,,RosemountMN@anytimefitness.com,https://www.anytimefitness.com/gyms/2305/Rosemount-MN-55068/,"Cardiovascular Equipment,HydroMassage,Locker Facilities,Personal Training,Strength Training Equipment,Tanning,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 15 with guardian),True
1276924,411244,0,Jazzercise at Apple Valley Fitness Center,Exercise Center,14751 Energy Way,,Apple Valley,MN,55124,1.81,6512807800,,applevalleyjazzercise@gmail.com,jcls.jazzercise.com/facility/apple-valley-jazzercise-center,"Dance,Kickboxing,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 13 with guardian),True
1305605,437099,0,EvoBody Fitness,Fitness Club,4250 Lexington Ave S,,Eagan,MN,55123,4.70,6514521919,,info@evobodyfitness.com,www.evobodyfitness.com,"Cardiovascular Equipment,Childcare,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 12 with guardian),True
1128860,266342,0,Anytime Fitness - Eagan - Club 1909,Fitness Club,1012 Diffley Rd,,Saint Paul,MN,55123,4.75,6516880324,,EaganMN2@anytimefitness.com,https://www.anytimefitness.com/gyms/2563/eagan-mn-55123/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105761,237786,0,Anytime Fitness - Saint Francis - Club 1822,Fitness Club,23212 Saint Francis Blvd NW,,Saint Francis,MN,55070,0.67,7637533399,7637533312 ,stfrancismn@anytimefitness.com,https://www.anytimefitness.com/gyms/50/st-francis-mn-55070/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1198320,359942,0,Instructor:  Live 2 B Healthy,ActiveOptions Instructor,21202 Old Lake George Blvd NW,,Oak Grove,MN,55303,3.17,6124817274,,gspringman@live2bhealthy.com,www.live2bhealthy.com,,,Coed,True,False,NoFeeRequired,True,True,"[{'className': 'Live 2 B Healthy® Strength & Balance', 'classTimes': ['Monday, 10:00 am - 10:45 am', 'Wednesday, 10:00 am - 10:45 am', 'Friday, 10:00 am - 10:45 am']}]",False,18 (or 18 with guardian),True
1105213,237337,0,Anytime Fitness - Cottage Grove - Club 1634,Fitness Club,7750 Harkness Ave S,,Cottage Grove,MN,55016,1.65,6517691311,,cottagegrove@anytimefitness.com,www.anytimefitness.com/gyms/212/Cottage-Grove-MN-55016,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1056352,164669,0,Curves - 261,Gender-Specific Fitness Center,7584 80th St S,,Cottage Grove,MN,55016,1.95,6517690000,6517690031 ,,www.curves.com,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,13 (or 13 with guardian),True
1136827,277524,0,When Ever Fitness,Fitness Club,8601 W Point Douglas Rd S,,Cottage Grove,MN,55016,2.46,6512947777,,robert@wheneverfitness.com,www.wheneverfitness.com,"Childcare,Locker Facilities,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 13 with guardian),True
1105355,237479,0,Anytime Fitness - Inver Grove Heights - Club 1654,Fitness Club,9070 Buchanon Trl,,Inver Grove Heights,MN,55076,2.59,6514558100,,invergroveheights@anytimefitness.com,www.anytimefitness.com/gyms/489/Inver-Grove-Heights-MN-55076,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1079946,202903,0,Snap Fitness - Club 7,Fitness Club,8700 E Point Douglas Rd S,,Cottage Grove,MN,55016,3.11,6517692944,,cottagegrove@snapfitness.com,http://www.snapfitness.com/cottagegrove,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1079963,202920,0,Snap Fitness - Club 43,Fitness Club,3056 65th St E,,Inver Grove Heights,MN,55076,3.31,6514555113,,invergroveheights@snapfitness.com,www.snapfitness.com/invergroveheights,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1154548,302927,0,Veterans Memorial Community Center,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",8055 Barbara Ave,,Inver Grove Heights,MN,55077,3.67,6514502480,,llamey@invergroveheights.org,www.invergroveheights.org,"Aquatics,Basketball,Cardiovascular Equipment,Childcare,Cycling Classes,Dance,Kickboxing,Locker Facilities,Personal Training,Pickleball,Pilates,Pool,Running/Walking Track,Sauna,Strength Training Equipment,Tai Chi,Whirlpool,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1066159,183670,0,Curves - 4440,Gender-Specific Fitness Center,450 Southview Blvd,,South Saint Paul,MN,55075,4.98,6514506363,6514506366 ,,www.curves.com,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,13 (or 13 with guardian),True
1107026,340427,0,Anytime Fitness - Sandstone - Club 5061,Fitness Club,418 Main St,,Sandstone,MN,55072,1.75,3202453191,,SandstoneMN@anytimefitness.com,http://www.anytimefitness.com/gyms/3823/sandstone-mn-55072,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 16 with guardian),True
1175748,325009,0,Ludington Athletic Club,Fitness Club,1166 N Rath Ave,,Ludington,MI,49431,1.46,2318451491,,ludingtonathleticclub@gmail.com,www.ludingtonathleticclub.com,"Cardiovascular Equipment,Climbing Wall,Locker Facilities,Personal Training,Pilates,Sauna,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 13 with guardian),True
1112581,244861,0,Community Thread,Exercise Center,2300 Orleans St W,,Stillwater,MN,55082,0.59,6514397434,6514397616 ,Contact@Communitythreadmn.org,www.communitythreadmn.org,"Strength Training Equipment,Tai Chi,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1080001,202958,0,Snap Fitness - Club 58,Fitness Club,1471 Stillwater Blvd N,,Stillwater,MN,55082,0.62,6512759628,,stillwater@snapfitness.com,http://www.snapfitness.com/stillwater,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1100946,229052,0,Courage Kenny Rehab Institute,Fitness Club,1460 Curve Crest Blvd W,,Stillwater,MN,55082,0.68,6512413337,6512413393 ,joan.kiminski@allina.com,https://www.allinahealth.org/Courage-Kenny-Rehabilitation-Institute/Locations/Courage-Kenny-Rehabilitation-Institute---St-Croix/,"Aquatics,Cardiovascular Equipment,Locker Facilities,Personal Training,Pool,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105674,281596,0,Anytime Fitness - Stillwater - Club 1518,Fitness Club,1270 Frontage Rd W,,Stillwater,MN,55082,1.05,6514395544,6514399459 ,stillwater@anytimefitness.com,www.anytimefitness.com/gyms/214/Stillwater-MN-55082,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 12 with guardian),True
